benchmark_version,sample_id,pair_id,base_pair_id,base_seed,split,gravity,gravity_interval,gravity_quantile,color_label,variant,x_boundary,y_boundary,vx_boundary,vy_boundary,fps,simulation_fps,frames,boundary_frame,prediction_start,position_at_boundary,velocity_at_boundary,video,trajectory,render_hash_without_ball
projectile_gravity_v3_fixedpos_freefall,eval_50050_low_conflict,eval_50050_low,eval_50050,50050,eval,0.01613570845305002,low,0.597077656956819,blue,conflict,0.5,0.65,0.0,0.0,20,20,129,64,65,"[0.5, 0.65]","[0.0, 0.0]",eval_50050_low_conflict.mp4,eval_50050_low.npy,49d2c23dcbcc0ab24364ce9390adedd71ca8e548bf47387a531a5311c6d1060d
projectile_gravity_v3_fixedpos_freefall,eval_50050_high_aligned,eval_50050_high,eval_50050,50050,eval,0.05813570845305002,high,0.597077656956819,blue,aligned,0.5,0.65,0.0,0.0,20,20,129,64,65,"[0.5, 0.65]","[0.0, 0.0]",eval_50050_high_aligned.mp4,eval_50050_high.npy,49d2c23dcbcc0ab24364ce9390adedd71ca8e548bf47387a531a5311c6d1060d
projectile_gravity_v3_fixedpos_freefall,eval_50050_high_conflict,eval_50050_high,eval_50050,50050,eval,0.05813570845305002,high,0.597077656956819,red,conflict,0.5,0.65,0.0,0.0,20,20,129,64,65,"[0.5, 0.65]","[0.0, 0.0]",eval_50050_high_conflict.mp4,eval_50050_high.npy,49d2c23dcbcc0ab24364ce9390adedd71ca8e548bf47387a531a5311c6d1060d
projectile_gravity_v3_fixedpos_freefall,eval_50051_low_aligned,eval_50051_low,eval_50051,50051,eval,0.012301009529250995,low,0.4227731604204997,red,aligned,0.5,0.65,0.0,0.0,20,20,129,64,65,"[0.5, 0.65]","[0.0, 0.0]",eval_50051_low_aligned.mp4,eval_50051_low.npy,49d2c23dcbcc0ab24364ce9390adedd71ca8e548bf47387a531a5311c6d1060d
projectile_gravity_v3_fixedpos_freefall,eval_50051_low_conflict,eval_50051_low,eval_50051,50051,eval,0.012301009529250995,low,0.4227731604204997,blue,conflict,0.5,0.65,0.0,0.0,20,20,129,64,65,"[0.5, 0.65]","[0.0, 0.0]",eval_50051_low_conflict.mp4,eval_50051_low.npy,49d2c23dcbcc0ab24364ce9390adedd71ca8e548bf47387a531a5311c6d1060d
projectile_gravity_v3_fixedpos_freefall,eval_50051_high_aligned,eval_50051_high,eval_50051,50051,eval,0.054301009529250995,high,0.4227731604204997,blue,aligned,0.5,0.65,0.0,0.0,20,20,129,64,65,"[0.5, 0.65]","[0.0, 0.0]",eval_50051_high_aligned.mp4,eval_50051_high.npy,49d2c23dcbcc0ab24364ce9390adedd71ca8e548bf47387a531a5311c6d1060d
projectile_gravity_v3_fixedpos_freefall,eval_50051_high_conflict,eval_50051_high,eval_50051,50051,eval,0.054301009529250995,high,0.4227731604204997,red,conflict,0.5,0.65,0.0,0.0,20,20,129,64,65,"[0.5, 0.65]","[0.0, 0.0]",eval_50051_high_conflict.mp4,eval_50051_high.npy,49d2c23dcbcc0ab24364ce9390adedd71ca8e548bf47387a531a5311c6d1060d
projectile_gravity_v3_fixedpos_freefall,eval_50052_low_aligned,eval_50052_low,eval_50052,50052,eval,0.012002028029731378,low,0.4091830922605172,red,aligned,0.5,0.65,0.0,0.0,20,20,129,64,65,"[0.5, 0.65]","[0.0, 0.0]",eval_50052_low_aligned.mp4,eval_50052_low.npy,49d2c23dcbcc0ab24364ce9390adedd71ca8e548bf47387a531a5311c6d1060d
projectile_gravity_v3_fixedpos_freefall,eval_50052_low_conflict,eval_50052_low,eval_50052,50052,eval,0.012002028029731378,low,0.4091830922605172,blue,conflict,0.5,0.65,0.0,0.0,20,20,129,64,65,"[0.5, 0.65]","[0.0, 0.0]",eval_50052_low_conflict.mp4,eval_50052_low.npy,49d2c23dcbcc0ab24364ce9390adedd71ca8e548bf47387a531a5311c6d1060d
projectile_gravity_v3_fixedpos_freefall,eval_50052_high_aligned,eval_50052_high,eval_50052,50052,eval,0.05400202802973138,high,0.4091830922605172,blue,aligned,0.5,0.65,0.0,0.0,20,20,129,64,65,"[0.5, 0.65]","[0.0, 0.0]",eval_50052_high_aligned.mp4,eval_50052_high.npy,49d2c23dcbcc0ab24364ce9390adedd71ca8e548bf47387a531a5311c6d1060d
projectile_gravity_v3_fixedpos_freefall,eval_50052_high_conflict,eval_50052_high,eval_50052,50052,eval,0.05400202802973138,high,0.4091830922605172,red,conflict,0.5,0.65,0.0,0.0,20,20,129,64,65,"[0.5, 0.65]","[0.0, 0.0]",eval_50052_high_conflict.mp4,eval_50052_high.npy,49d2c23dcbcc0ab24364ce9390adedd71ca8e548bf47387a531a5311c6d1060d
projectile_gravity_v3_fixedpos_freefall,eval_50053_low_aligned,eval_50053_low,eval_50053,50053,eval,0.018471270957218754,low,0.7032395889644888,red,aligned,0.5,0.65,0.0,0.0,20,20,129,64,65,"[0.5, 0.65]","[0.0, 0.0]",eval_50053_low_aligned.mp4,eval_50053_low.npy,49d2c23dcbcc0ab24364ce9390adedd71ca8e548bf47387a531a5311c6d1060d
projectile_gravity_v3_fixedpos_freefall,eval_50053_low_conflict,eval_50053_low,eval_50053,50053,eval,0.018471270957218754,low,0.7032395889644888,blue,conflict,0.5,0.65,0.0,0.0,20,20,129,64,65,"[0.5, 0.65]","[0.0, 0.0]",eval_50053_low_conflict.mp4,eval_50053_low.npy,49d2c23dcbcc0ab24364ce9390adedd71ca8e548bf47387a531a5311c6d1060d
projectile_gravity_v3_fixedpos_freefall,eval_50053_high_aligned,eval_50053_high,eval_50053,50053,eval,0.060471270957218756,high,0.7032395889644888,blue,aligned,0.5,0.65,0.0,0.0,20,20,129,64,65,"[0.5, 0.65]","[0.0, 0.0]",eval_50053_high_aligned.mp4,eval_50053_high.npy,49d2c23dcbcc0ab24364ce9390adedd71ca8e548bf47387a531a5311c6d1060d
projectile_gravity_v3_fixedpos_freefall,eval_50053_high_conflict,eval_50053_high,eval_50053,50053,eval,0.060471270957218756,high,0.7032395889644888,red,conflict,0.5,0.65,0.0,0.0,20,20,129,64,65,"[0.5, 0.65]","[0.0, 0.0]",eval_50053_high_conflict.mp4,eval_50053_high.npy,49d2c23dcbcc0ab24364ce9390adedd71ca8e548bf47387a531a5311c6d1060d
projectile_gravity_v3_fixedpos_freefall,eval_50054_low_aligned,eval_50054_low,eval_50054,50054,eval,0.016448698423614645,low,0.6113044738006657,red,aligned,0.5,0.65,0.0,0.0,20,20,129,64,65,"[0.5, 0.65]","[0.0, 0.0]",eval_50054_low_aligned.mp4,eval_50054_low.npy,49d2c23dcbcc0ab24364ce9390adedd71ca8e548bf47387a531a5311c6d1060d
projectile_gravity_v3_fixedpos_freefall,eval_50054_low_conflict,eval_50054_low,eval_50054,50054,eval,0.016448698423614645,low,0.6113044738006657,blue,conflict,0.5,0.65,0.0,0.0,20,20,129,64,65,"[0.5, 0.65]","[0.0, 0.0]",eval_50054_low_conflict.mp4,eval_50054_low.npy,49d2c23dcbcc0ab24364ce9390adedd71ca8e548bf47387a531a5311c6d1060d
projectile_gravity_v3_fixedpos_freefall,eval_50054_high_aligned,eval_50054_high,eval_50054,50054,eval,0.05844869842361465,high,0.6113044738006657,blue,aligned,0.5,0.65,0.0,0.0,20,20,129,64,65,"[0.5, 0.65]","[0.0, 0.0]",eval_50054_high_aligned.mp4,eval_50054_high.npy,49d2c23dcbcc0ab24364ce9390adedd71ca8e548bf47387a531a5311c6d1060d
projectile_gravity_v3_fixedpos_freefall,eval_50054_high_conflict,eval_50054_high,eval_50054,50054,eval,0.05844869842361465,high,0.6113044738006657,red,conflict,0.5,0.65,0.0,0.0,20,20,129,64,65,"[0.5, 0.65]","[0.0, 0.0]",eval_50054_high_conflict.mp4,eval_50054_high.npy,49d2c23dcbcc0ab24364ce9390adedd71ca8e548bf47387a531a5311c6d1060d
projectile_gravity_v3_fixedpos_freefall,eval_50055_low_aligned,eval_50055_low,eval_50055,50055,eval,0.02439095284066318,low,0.9723160382119627,red,aligned,0.5,0.65,0.0,0.0,20,20,129,64,65,"[0.5, 0.65]","[0.0, 0.0]",eval_50055_low_aligned.mp4,eval_50055_low.npy,49d2c23dcbcc0ab24364ce9390adedd71ca8e548bf47387a531a5311c6d1060d
projectile_gravity_v3_fixedpos_freefall,eval_50055_low_conflict,eval_50055_low,eval_50055,50055,eval,0.02439095284066318,low,0.9723160382119627,blue,conflict,0.5,0.65,0.0,0.0,20,20,129,64,65,"[0.5, 0.65]","[0.0, 0.0]",eval_50055_low_conflict.mp4,eval_50055_low.npy,49d2c23dcbcc0ab24364ce9390adedd71ca8e548bf47387a531a5311c6d1060d
projectile_gravity_v3_fixedpos_freefall,eval_50055_high_aligned,eval_50055_high,eval_50055,50055,eval,0.06639095284066318,high,0.9723160382119627,blue,aligned,0.5,0.65,0.0,0.0,20,20,129,64,65,"[0.5, 0.65]","[0.0, 0.0]",eval_50055_high_aligned.mp4,eval_50055_high.npy,49d2c23dcbcc0ab24364ce9390adedd71ca8e548bf47387a531a5311c6d1060d
projectile_gravity_v3_fixedpos_freefall,eval_50055_high_conflict,eval_50055_high,eval_50055,50055,eval,0.06639095284066318,high,0.9723160382119627,red,conflict,0.5,0.65,0.0,0.0,20,20,129,64,65,"[0.5, 0.65]","[0.0, 0.0]",eval_50055_high_conflict.mp4,eval_50055_high.npy,49d2c23dcbcc0ab24364ce9390adedd71ca8e548bf47387a531a5311c6d1060d
projectile_gravity_v3_fixedpos_freefall,eval_50056_low_aligned,eval_50056_low,eval_50056,50056,eval,0.009218154062482435,low,0.28264336647647426,red,aligned,0.5,0.65,0.0,0.0,20,20,129,64,65,"[0.5, 0.65]","[0.0, 0.0]",eval_50056_low_aligned.mp4,eval_50056_low.npy,49d2c23dcbcc0ab24364ce9390adedd71ca8e548bf47387a531a5311c6d1060d
projectile_gravity_v3_fixedpos_freefall,eval_50056_low_conflict,eval_50056_low,eval_50056,50056,eval,0.009218154062482435,low,0.28264336647647426,blue,conflict,0.5,0.65,0.0,0.0,20,20,129,64,65,"[0.5, 0.65]","[0.0, 0.0]",eval_50056_low_conflict.mp4,eval_50056_low.npy,49d2c23dcbcc0ab24364ce9390adedd71ca8e548bf47387a531a5311c6d1060d
projectile_gravity_v3_fixedpos_freefall,eval_50056_high_aligned,eval_50056_high,eval_50056,50056,eval,0.05121815406248243,high,0.28264336647647426,blue,aligned,0.5,0.65,0.0,0.0,20,20,129,64,65,"[0.5, 0.65]","[0.0, 0.0]",eval_50056_high_aligned.mp4,eval_50056_high.npy,49d2c23dcbcc0ab24364ce9390adedd71ca8e548bf47387a531a5311c6d1060d
projectile_gravity_v3_fixedpos_freefall,eval_50056_high_conflict,eval_50056_high,eval_50056,50056,eval,0.05121815406248243,high,0.28264336647647426,red,conflict,0.5,0.65,0.0,0.0,20,20,129,64,65,"[0.5, 0.65]","[0.0, 0.0]",eval_50056_high_conflict.mp4,eval_50056_high.npy,49d2c23dcbcc0ab24364ce9390adedd71ca8e548bf47387a531a5311c6d1060d
projectile_gravity_v3_fixedpos_freefall,eval_50057_low_aligned,eval_50057_low,eval_50057,50057,eval,0.014935684726966734,low,0.5425311239530333,red,aligned,0.5,0.65,0.0,0.0,20,20,129,64,65,"[0.5, 0.65]","[0.0, 0.0]",eval_50057_low_aligned.mp4,eval_50057_low.npy,49d2c23dcbcc0ab24364ce9390adedd71ca8e548bf47387a531a5311c6d1060d
projectile_gravity_v3_fixedpos_freefall,eval_50057_low_conflict,eval_50057_low,eval_50057,50057,eval,0.014935684726966734,low,0.5425311239530333,blue,conflict,0.5,0.65,0.0,0.0,20,20,129,64,65,"[0.5, 0.65]","[0.0, 0.0]",eval_50057_low_conflict.mp4,eval_50057_low.npy,49d2c23dcbcc0ab24364ce9390adedd71ca8e548bf47387a531a5311c6d1060d
projectile_gravity_v3_fixedpos_freefall,eval_50057_high_aligned,eval_50057_high,eval_50057,50057,eval,0.05693568472696674,high,0.5425311239530333,blue,aligned,0.5,0.65,0.0,0.0,20,20,129,64,65,"[0.5, 0.65]","[0.0, 0.0]",eval_50057_high_aligned.mp4,eval_50057_high.npy,49d2c23dcbcc0ab24364ce9390adedd71ca8e548bf47387a531a5311c6d1060d
projectile_gravity_v3_fixedpos_freefall,eval_50057_high_conflict,eval_50057_high,eval_50057,50057,eval,0.05693568472696674,high,0.5425311239530333,red,conflict,0.5,0.65,0.0,0.0,20,20,129,64,65,"[0.5, 0.65]","[0.0, 0.0]",eval_50057_high_conflict.mp4,eval_50057_high.npy,49d2c23dcbcc0ab24364ce9390adedd71ca8e548bf47387a531a5311c6d1060d
projectile_gravity_v3_fixedpos_freefall,eval_50058_low_aligned,eval_50058_low,eval_50058,50058,eval,0.012814919351928716,low,0.4461326978149416,red,aligned,0.5,0.65,0.0,0.0,20,20,129,64,65,"[0.5, 0.65]","[0.0, 0.0]",eval_50058_low_aligned.mp4,eval_50058_low.npy,49d2c23dcbcc0ab24364ce9390adedd71ca8e548bf47387a531a5311c6d1060d
projectile_gravity_v3_fixedpos_freefall,eval_50058_low_conflict,eval_50058_low,eval_50058,50058,eval,0.012814919351928716,low,0.4461326978149416,blue,conflict,0.5,0.65,0.0,0.0,20,20,129,64,65,"[0.5, 0.65]","[0.0, 0.0]",eval_50058_low_conflict.mp4,eval_50058_low.npy,49d2c23dcbcc0ab24364ce9390adedd71ca8e548bf47387a531a5311c6d1060d
projectile_gravity_v3_fixedpos_freefall,eval_50058_high_aligned,eval_50058_high,eval_50058,50058,eval,0.05481491935192871,high,0.4461326978149416,blue,aligned,0.5,0.65,0.0,0.0,20,20,129,64,65,"[0.5, 0.65]","[0.0, 0.0]",eval_50058_high_aligned.mp4,eval_50058_high.npy,49d2c23dcbcc0ab24364ce9390adedd71ca8e548bf47387a531a5311c6d1060d
projectile_gravity_v3_fixedpos_freefall,eval_50058_high_conflict,eval_50058_high,eval_50058,50058,eval,0.05481491935192871,high,0.4461326978149416,red,conflict,0.5,0.65,0.0,0.0,20,20,129,64,65,"[0.5, 0.65]","[0.0, 0.0]",eval_50058_high_conflict.mp4,eval_50058_high.npy,49d2c23dcbcc0ab24364ce9390adedd71ca8e548bf47387a531a5311c6d1060d
projectile_gravity_v3_fixedpos_freefall,eval_50059_low_aligned,eval_50059_low,eval_50059,50059,eval,0.018624604746903747,low,0.710209306677443,red,aligned,0.5,0.65,0.0,0.0,20,20,129,64,65,"[0.5, 0.65]","[0.0, 0.0]",eval_50059_low_aligned.mp4,eval_50059_low.npy,49d2c23dcbcc0ab24364ce9390adedd71ca8e548bf47387a531a5311c6d1060d
projectile_gravity_v3_fixedpos_freefall,eval_50059_low_conflict,eval_50059_low,eval_50059,50059,eval,0.018624604746903747,low,0.710209306677443,blue,conflict,0.5,0.65,0.0,0.0,20,20,129,64,65,"[0.5, 0.65]","[0.0, 0.0]",eval_50059_low_conflict.mp4,eval_50059_low.npy,49d2c23dcbcc0ab24364ce9390adedd71ca8e548bf47387a531a5311c6d1060d
projectile_gravity_v3_fixedpos_freefall,eval_50059_high_aligned,eval_50059_high,eval_50059,50059,eval,0.060624604746903746,high,0.710209306677443,blue,aligned,0.5,0.65,0.0,0.0,20,20,129,64,65,"[0.5, 0.65]","[0.0, 0.0]",eval_50059_high_aligned.mp4,eval_50059_high.npy,49d2c23dcbcc0ab24364ce9390adedd71ca8e548bf47387a531a5311c6d1060d
projectile_gravity_v3_fixedpos_freefall,eval_50059_high_conflict,eval_50059_high,eval_50059,50059,eval,0.060624604746903746,high,0.710209306677443,red,conflict,0.5,0.65,0.0,0.0,20,20,129,64,65,"[0.5, 0.65]","[0.0, 0.0]",eval_50059_high_conflict.mp4,eval_50059_high.npy,49d2c23dcbcc0ab24364ce9390adedd71ca8e548bf47387a531a5311c6d1060d
projectile_gravity_v3_fixedpos_freefall,eval_50060_low_aligned,eval_50060_low,eval_50060,50060,eval,0.005894401651397412,low,0.13156371142715506,red,aligned,0.5,0.65,0.0,0.0,20,20,129,64,65,"[0.5, 0.65]","[0.0, 0.0]",eval_50060_low_aligned.mp4,eval_50060_low.npy,49d2c23dcbcc0ab24364ce9390adedd71ca8e548bf47387a531a5311c6d1060d
projectile_gravity_v3_fixedpos_freefall,eval_50060_low_conflict,eval_50060_low,eval_50060,50060,eval,0.005894401651397412,low,0.13156371142715506,blue,conflict,0.5,0.65,0.0,0.0,20,20,129,64,65,"[0.5, 0.65]","[0.0, 0.0]",eval_50060_low_conflict.mp4,eval_50060_low.npy,49d2c23dcbcc0ab24364ce9390adedd71ca8e548bf47387a531a5311c6d1060d
projectile_gravity_v3_fixedpos_freefall,eval_50060_high_aligned,eval_50060_high,eval_50060,50060,eval,0.04789440165139741,high,0.13156371142715506,blue,aligned,0.5,0.65,0.0,0.0,20,20,129,64,65,"[0.5, 0.65]","[0.0, 0.0]",eval_50060_high_aligned.mp4,eval_50060_high.npy,49d2c23dcbcc0ab24364ce9390adedd71ca8e548bf47387a531a5311c6d1060d
projectile_gravity_v3_fixedpos_freefall,eval_50060_high_conflict,eval_50060_high,eval_50060,50060,eval,0.04789440165139741,high,0.13156371142715506,red,conflict,0.5,0.65,0.0,0.0,20,20,129,64,65,"[0.5, 0.65]","[0.0, 0.0]",eval_50060_high_conflict.mp4,eval_50060_high.npy,49d2c23dcbcc0ab24364ce9390adedd71ca8e548bf47387a531a5311c6d1060d
projectile_gravity_v3_fixedpos_freefall,eval_50061_low_aligned,eval_50061_low,eval_50061,50061,eval,0.012777151515777196,low,0.44441597798987253,red,aligned,0.5,0.65,0.0,0.0,20,20,129,64,65,"[0.5, 0.65]","[0.0, 0.0]",eval_50061_low_aligned.mp4,eval_50061_low.npy,49d2c23dcbcc0ab24364ce9390adedd71ca8e548bf47387a531a5311c6d1060d
projectile_gravity_v3_fixedpos_freefall,eval_50061_low_conflict,eval_50061_low,eval_50061,50061,eval,0.012777151515777196,low,0.44441597798987253,blue,conflict,0.5,0.65,0.0,0.0,20,20,129,64,65,"[0.5, 0.65]","[0.0, 0.0]",eval_50061_low_conflict.mp4,eval_50061_low.npy,49d2c23dcbcc0ab24364ce9390adedd71ca8e548bf47387a531a5311c6d1060d
projectile_gravity_v3_fixedpos_freefall,eval_50061_high_aligned,eval_50061_high,eval_50061,50061,eval,0.054777151515777195,high,0.44441597798987253,blue,aligned,0.5,0.65,0.0,0.0,20,20,129,64,65,"[0.5, 0.65]","[0.0, 0.0]",eval_50061_high_aligned.mp4,eval_50061_high.npy,49d2c23dcbcc0ab24364ce9390adedd71ca8e548bf47387a531a5311c6d1060d
projectile_gravity_v3_fixedpos_freefall,eval_50061_high_conflict,eval_50061_high,eval_50061,50061,eval,0.054777151515777195,high,0.44441597798987253,red,conflict,0.5,0.65,0.0,0.0,20,20,129,64,65,"[0.5, 0.65]","[0.0, 0.0]",eval_50061_high_conflict.mp4,eval_50061_high.npy,49d2c23dcbcc0ab24364ce9390adedd71ca8e548bf47387a531a5311c6d1060d
projectile_gravity_v3_fixedpos_freefall,eval_50062_low_aligned,eval_50062_low,eval_50062,50062,eval,0.015377360985167936,low,0.5626073175076335,red,aligned,0.5,0.65,0.0,0.0,20,20,129,64,65,"[0.5, 0.65]","[0.0, 0.0]",eval_50062_low_aligned.mp4,eval_50062_low.npy,49d2c23dcbcc0ab24364ce9390adedd71ca8e548bf47387a531a5311c6d1060d
projectile_gravity_v3_fixedpos_freefall,eval_50062_low_conflict,eval_50062_low,eval_50062,50062,eval,0.015377360985167936,low,0.5626073175076335,blue,conflict,0.5,0.65,0.0,0.0,20,20,129,64,65,"[0.5, 0.65]","[0.0, 0.0]",eval_50062_low_conflict.mp4,eval_50062_low.npy,49d2c23dcbcc0ab24364ce9390adedd71ca8e548bf47387a531a5311c6d1060d
projectile_gravity_v3_fixedpos_freefall,eval_50062_high_aligned,eval_50062_high,eval_50062,50062,eval,0.057377360985167936,high,0.5626073175076335,blue,aligned,0.5,0.65,0.0,0.0,20,20,129,64,65,"[0.5, 0.65]","[0.0, 0.0]",eval_50062_high_aligned.mp4,eval_50062_high.npy,49d2c23dcbcc0ab24364ce9390adedd71ca8e548bf47387a531a5311c6d1060d
projectile_gravity_v3_fixedpos_freefall,eval_50062_high_conflict,eval_50062_high,eval_50062,50062,eval,0.057377360985167936,high,0.5626073175076335,red,conflict,0.5,0.65,0.0,0.0,20,20,129,64,65,"[0.5, 0.65]","[0.0, 0.0]",eval_50062_high_conflict.mp4,eval_50062_high.npy,49d2c23dcbcc0ab24364ce9390adedd71ca8e548bf47387a531a5311c6d1060d
projectile_gravity_v3_fixedpos_freefall,eval_50063_low_aligned,eval_50063_low,eval_50063,50063,eval,0.015299037786598926,low,0.5590471721181329,red,aligned,0.5,0.65,0.0,0.0,20,20,129,64,65,"[0.5, 0.65]","[0.0, 0.0]",eval_50063_low_aligned.mp4,eval_50063_low.npy,49d2c23dcbcc0ab24364ce9390adedd71ca8e548bf47387a531a5311c6d1060d
projectile_gravity_v3_fixedpos_freefall,eval_50063_low_conflict,eval_50063_low,eval_50063,50063,eval,0.015299037786598926,low,0.5590471721181329,blue,conflict,0.5,0.65,0.0,0.0,20,20,129,64,65,"[0.5, 0.65]","[0.0, 0.0]",eval_50063_low_conflict.mp4,eval_50063_low.npy,49d2c23dcbcc0ab24364ce9390adedd71ca8e548bf47387a531a5311c6d1060d
projectile_gravity_v3_fixedpos_freefall,eval_50063_high_aligned,eval_50063_high,eval_50063,50063,eval,0.05729903778659892,high,0.5590471721181329,blue,aligned,0.5,0.65,0.0,0.0,20,20,129,64,65,"[0.5, 0.65]","[0.0, 0.0]",eval_50063_high_aligned.mp4,eval_50063_high.npy,49d2c23dcbcc0ab24364ce9390adedd71ca8e548bf47387a531a5311c6d1060d
projectile_gravity_v3_fixedpos_freefall,eval_50063_high_conflict,eval_50063_high,eval_50063,50063,eval,0.05729903778659892,high,0.5590471721181329,red,conflict,0.5,0.65,0.0,0.0,20,20,129,64,65,"[0.5, 0.65]","[0.0, 0.0]",eval_50063_high_conflict.mp4,eval_50063_high.npy,49d2c23dcbcc0ab24364ce9390adedd71ca8e548bf47387a531a5311c6d1060d
projectile_gravity_v3_fixedpos_freefall,eval_50064_low_aligned,eval_50064_low,eval_50064,50064,eval,0.008894758105679055,low,0.2679435502581389,red,aligned,0.5,0.65,0.0,0.0,20,20,129,64,65,"[0.5, 0.65]","[0.0, 0.0]",eval_50064_low_aligned.mp4,eval_50064_low.npy,49d2c23dcbcc0ab24364ce9390adedd71ca8e548bf47387a531a5311c6d1060d
projectile_gravity_v3_fixedpos_freefall,eval_50064_low_conflict,eval_50064_low,eval_50064,50064,eval,0.008894758105679055,low,0.2679435502581389,blue,conflict,0.5,0.65,0.0,0.0,20,20,129,64,65,"[0.5, 0.65]","[0.0, 0.0]",eval_50064_low_conflict.mp4,eval_50064_low.npy,49d2c23dcbcc0ab24364ce9390adedd71ca8e548bf47387a531a5311c6d1060d
projectile_gravity_v3_fixedpos_freefall,eval_50064_high_aligned,eval_50064_high,eval_50064,50064,eval,0.050894758105679054,high,0.2679435502581389,blue,aligned,0.5,0.65,0.0,0.0,20,20,129,64,65,"[0.5, 0.65]","[0.0, 0.0]",eval_50064_high_aligned.mp4,eval_50064_high.npy,49d2c23dcbcc0ab24364ce9390adedd71ca8e548bf47387a531a5311c6d1060d
projectile_gravity_v3_fixedpos_freefall,eval_50064_high_conflict,eval_50064_high,eval_50064,50064,eval,0.050894758105679054,high,0.2679435502581389,red,conflict,0.5,0.65,0.0,0.0,20,20,129,64,65,"[0.5, 0.65]","[0.0, 0.0]",eval_50064_high_conflict.mp4,eval_50064_high.npy,49d2c23dcbcc0ab24364ce9390adedd71ca8e548bf47387a531a5311c6d1060d
projectile_gravity_v3_fixedpos_freefall,eval_50065_low_aligned,eval_50065_low,eval_50065,50065,eval,0.01636905420938832,low,0.6076842822449235,red,aligned,0.5,0.65,0.0,0.0,20,20,129,64,65,"[0.5, 0.65]","[0.0, 0.0]",eval_50065_low_aligned.mp4,eval_50065_low.npy,49d2c23dcbcc0ab24364ce9390adedd71ca8e548bf47387a531a5311c6d1060d
projectile_gravity_v3_fixedpos_freefall,eval_50065_low_conflict,eval_50065_low,eval_50065,50065,eval,0.01636905420938832,low,0.6076842822449235,blue,conflict,0.5,0.65,0.0,0.0,20,20,129,64,65,"[0.5, 0.65]","[0.0, 0.0]",eval_50065_low_conflict.mp4,eval_50065_low.npy,49d2c23dcbcc0ab24364ce9390adedd71ca8e548bf47387a531a5311c6d1060d
projectile_gravity_v3_fixedpos_freefall,eval_50065_high_aligned,eval_50065_high,eval_50065,50065,eval,0.058369054209388316,high,0.6076842822449235,blue,aligned,0.5,0.65,0.0,0.0,20,20,129,64,65,"[0.5, 0.65]","[0.0, 0.0]",eval_50065_high_aligned.mp4,eval_50065_high.npy,49d2c23dcbcc0ab24364ce9390adedd71ca8e548bf47387a531a5311c6d1060d
projectile_gravity_v3_fixedpos_freefall,eval_50065_high_conflict,eval_50065_high,eval_50065,50065,eval,0.058369054209388316,high,0.6076842822449235,red,conflict,0.5,0.65,0.0,0.0,20,20,129,64,65,"[0.5, 0.65]","[0.0, 0.0]",eval_50065_high_conflict.mp4,eval_50065_high.npy,49d2c23dcbcc0ab24364ce9390adedd71ca8e548bf47387a531a5311c6d1060d
projectile_gravity_v3_fixedpos_freefall,eval_50066_low_aligned,eval_50066_low,eval_50066,50066,eval,0.013595586305149145,low,0.4816175593249611,red,aligned,0.5,0.65,0.0,0.0,20,20,129,64,65,"[0.5, 0.65]","[0.0, 0.0]",eval_50066_low_aligned.mp4,eval_50066_low.npy,49d2c23dcbcc0ab24364ce9390adedd71ca8e548bf47387a531a5311c6d1060d
projectile_gravity_v3_fixedpos_freefall,eval_50066_low_conflict,eval_50066_low,eval_50066,50066,eval,0.013595586305149145,low,0.4816175593249611,blue,conflict,0.5,0.65,0.0,0.0,20,20,129,64,65,"[0.5, 0.65]","[0.0, 0.0]",eval_50066_low_conflict.mp4,eval_50066_low.npy,49d2c23dcbcc0ab24364ce9390adedd71ca8e548bf47387a531a5311c6d1060d
projectile_gravity_v3_fixedpos_freefall,eval_50066_high_aligned,eval_50066_high,eval_50066,50066,eval,0.055595586305149144,high,0.4816175593249611,blue,aligned,0.5,0.65,0.0,0.0,20,20,129,64,65,"[0.5, 0.65]","[0.0, 0.0]",eval_50066_high_aligned.mp4,eval_50066_high.npy,49d2c23dcbcc0ab24364ce9390adedd71ca8e548bf47387a531a5311c6d1060d
projectile_gravity_v3_fixedpos_freefall,eval_50066_high_conflict,eval_50066_high,eval_50066,50066,eval,0.055595586305149144,high,0.4816175593249611,red,conflict,0.5,0.65,0.0,0.0,20,20,129,64,65,"[0.5, 0.65]","[0.0, 0.0]",eval_50066_high_conflict.mp4,eval_50066_high.npy,49d2c23dcbcc0ab24364ce9390adedd71ca8e548bf47387a531a5311c6d1060d
projectile_gravity_v3_fixedpos_freefall,eval_50067_low_aligned,eval_50067_low,eval_50067,50067,eval,0.01709998591120215,low,0.6409084505091885,red,aligned,0.5,0.65,0.0,0.0,20,20,129,64,65,"[0.5, 0.65]","[0.0, 0.0]",eval_50067_low_aligned.mp4,eval_50067_low.npy,49d2c23dcbcc0ab24364ce9390adedd71ca8e548bf47387a531a5311c6d1060d
projectile_gravity_v3_fixedpos_freefall,eval_50067_low_conflict,eval_50067_low,eval_50067,50067,eval,0.01709998591120215,low,0.6409084505091885,blue,conflict,0.5,0.65,0.0,0.0,20,20,129,64,65,"[0.5, 0.65]","[0.0, 0.0]",eval_50067_low_conflict.mp4,eval_50067_low.npy,49d2c23dcbcc0ab24364ce9390adedd71ca8e548bf47387a531a5311c6d1060d
